Name,Rating,Longitude,Latitude,Address,Zipcode,station_id
JOEY Burrard,4.0,-123.12316775322,49.2827851242953,820 Burrard St,V6Z 1X9,6c24a62b5ee0a2a8014eb0dfb6d40025
The Mexican Antojitos Y Cantina,4.5,-123.1240268,49.2787726,1049 Granville Street,V6Z 1L4,6c24a62b5ee0a2a8014eb0dfb6d40025
Haraheri,3.5,-123.125225,49.280074,888 Nelson St,V6Z 2H2,6c24a62b5ee0a2a8014eb0dfb6d40025
Guu Original Thurlow,4.0,-123.125567978574,49.2839786648396,838 Thurlow Street,V6E 1W2,6c24a62b5ee0a2a8014eb0dfb6d40025
Tendon Kohaku,4.5,-123.12179426645872,49.28107123873706,840 Howe Street,V6Z 2S9,6c24a62b5ee0a2a8014eb0dfb6d40025
Fat Mao Noodles,4.5,-123.1272458,49.2799016,938 Helmcken Street,V6Z 2S5,fad9ebcf614dd1a72593a34072ff76f8
Gyu-Kaku Japanese BBQ,4.0,-123.12467,49.28031,G3-888 Nelson Street,V6Z 2H1,fad9ebcf614dd1a72593a34072ff76f8
Burgoo Bistro,4.0,-123.12763,49.27968,1100 Burrard Street,V6Z 1Y9,fad9ebcf614dd1a72593a34072ff76f8
Shizen Ya,4.0,-123.1246278,49.2808844,965 Hornby Street,V6Z 1V3,fad9ebcf614dd1a72593a34072ff76f8
Haraheri,3.5,-123.125225,49.280074,888 Nelson St,V6Z 2H2,fad9ebcf614dd1a72593a34072ff76f8
The Mexican Antojitos Y Cantina,4.5,-123.1240268,49.2787726,1049 Granville Street,V6Z 1L4,fad9ebcf614dd1a72593a34072ff76f8
Sushi Jin,4.5,-123.123817518353,49.2795794102629,750 Nelson Street,V6Z 1A8,fad9ebcf614dd1a72593a34072ff76f8
Le Crocodile Restaurant,4.5,-123.124911131657,49.2822815356982,909 Burrard Street,V6Z 2N2,fad9ebcf614dd1a72593a34072ff76f8
Number E Food,5.0,-123.131018212403,49.277569151917,1308 Burrard Street,V6Z 2B7,fad9ebcf614dd1a72593a34072ff76f8
Banana Leaf,3.5,-123.13009,49.28001,1043 Davie St,V6E 1N2,fad9ebcf614dd1a72593a34072ff76f8
Linh Cafe,4.0,-123.12989802,49.2746716,1428 Granville Street,V6Z 1N2,3a4131fa94946d93d3529136efd62413
The Flying Pig,4.0,-123.122,49.27501,1168 Hamilton Street,V6B 2S2,3a4131fa94946d93d3529136efd62413
Rodney's Oyster House,4.0,-123.123131,49.274326,1228 Hamilton Street,V6B 6L2,3a4131fa94946d93d3529136efd62413
Tasty Indian Bistro,4.0,-123.1236818,49.2744011,1261 Hamilton Street,V6B 6K3,3a4131fa94946d93d3529136efd62413
Kaide Sushi,4.5,-123.1270679,49.2742161,1375 Richards Street,V6B 3G7,3a4131fa94946d93d3529136efd62413
Blue Water Cafe,4.5,-123.1209935,49.2761945,1095 Hamilton St,V6B 5T4,3a4131fa94946d93d3529136efd62413
Manoush'eh,5.0,-123.12570086148996,49.27667072314417,620 Davie Street,V6B 2G5,3a4131fa94946d93d3529136efd62413
Robba da Matti,4.0,-123.1208967,49.2753397,1127 Mainland Street,V6B 5P2,3a4131fa94946d93d3529136efd62413
OEB Breakfast Co. Yaletown,4.5,-123.1192724,49.2734341,1137 Marinaside Crescent,V6Z 2Y3,3a4131fa94946d93d3529136efd62413
Fanny Bay Oyster Bar & Shellfish Market,4.5,-123.1138689,49.2787525,762 Cambie St,V6B 2P2,3a4131fa94946d93d3529136efd62413
Kingyo,4.5,-123.13705023185994,49.29073911099211,871 Denman Street,V6G 2L9,25318ec3e06fae1397a3a2f645104149
Guu with Garlic,4.5,-123.1338142,49.290249,1698 Robson Street,V6G 1C7,25318ec3e06fae1397a3a2f645104149
España Restaurant,4.0,-123.1404114,49.2880552,1118 Denman Street,V6G 2M8,25318ec3e06fae1397a3a2f645104149
Café Portrait,4.5,-123.140413686633,49.2881056129168,1120 Denman Street,V6G 1T2,25318ec3e06fae1397a3a2f645104149
Cactus Club Cafe,3.5,-123.14273036,49.28689653721021,1790 Beach Avenue,V6E 1V3,25318ec3e06fae1397a3a2f645104149
Noah's Cafe,4.5,-123.1400279,49.28827635407216,1096 Denman Street,V6G 2M8,25318ec3e06fae1397a3a2f645104149
Maruhachi Ra-men,4.5,-123.1333951,49.2905691,780 Bidwell Street,V6G 2J6,25318ec3e06fae1397a3a2f645104149
Sylvia's Restaurant and Lounge,3.0,-123.14242,49.28864,1154 Gilford Street,V6G,25318ec3e06fae1397a3a2f645104149
Saku,4.5,-123.132266,49.289223,1588 Robson Street,V6G 2G5,25318ec3e06fae1397a3a2f645104149
Peaked Pies,4.5,-123.1384797,49.2896489,975 Denman Street,V6G,25318ec3e06fae1397a3a2f645104149
Kingyo,4.5,-123.13705023185994,49.29073911099211,871 Denman Street,V6G 2L9,444991edc9550be0908f032da5e3c95f
Guu with Garlic,4.5,-123.1338142,49.290249,1698 Robson Street,V6G 1C7,444991edc9550be0908f032da5e3c95f
Forage,4.0,-123.12925,49.28707,1300 Robson Street,V6E 1C5,444991edc9550be0908f032da5e3c95f
Score on Davie,4.5,-123.134614739512,49.2823221457395,1262 Davie Street,V6J 5L1,444991edc9550be0908f032da5e3c95f
Tom Sushi,4.5,-123.1327476,49.2815608,1175 Davie St,V6E 1N2,444991edc9550be0908f032da5e3c95f
Sura Korean Cuisine,4.0,-123.131742169312,49.2888601838143,1518 Robson Street,V6G 1C3,444991edc9550be0908f032da5e3c95f
Joe Fortes Seafood & Chop House,4.0,-123.12473,49.28493,777 Thurlow Street,V6E 3V5,444991edc9550be0908f032da5e3c95f
Guu Original Thurlow,4.0,-123.125567978574,49.2839786648396,838 Thurlow Street,V6E 1W2,444991edc9550be0908f032da5e3c95f
Saku,4.5,-123.132266,49.289223,1588 Robson Street,V6G 2G5,444991edc9550be0908f032da5e3c95f
La Belle Patate,4.0,-123.133442922354,49.2820547306569,1215 Davie Street,V6E 1N4,444991edc9550be0908f032da5e3c95f
Tom Sushi,4.5,-123.1327476,49.2815608,1175 Davie St,V6E 1N2,434b6f4e7fc30198f901b60fc905f609
La Belle Patate,4.0,-123.133442922354,49.2820547306569,1215 Davie Street,V6E 1N4,434b6f4e7fc30198f901b60fc905f609
Kingyo,4.5,-123.13705023185994,49.29073911099211,871 Denman Street,V6G 2L9,434b6f4e7fc30198f901b60fc905f609
Forage,4.0,-123.12925,49.28707,1300 Robson Street,V6E 1C5,434b6f4e7fc30198f901b60fc905f609
Score on Davie,4.5,-123.134614739512,49.2823221457395,1262 Davie Street,V6J 5L1,434b6f4e7fc30198f901b60fc905f609
Guu Original Thurlow,4.0,-123.125567978574,49.2839786648396,838 Thurlow Street,V6E 1W2,434b6f4e7fc30198f901b60fc905f609
Gurkha Himalayan Kitchen,4.0,-123.1321411,49.2811737,1141 Davie Street,V6E 1N2,434b6f4e7fc30198f901b60fc905f609
Joe Fortes Seafood & Chop House,4.0,-123.12473,49.28493,777 Thurlow Street,V6E 3V5,434b6f4e7fc30198f901b60fc905f609
Guu with Garlic,4.5,-123.1338142,49.290249,1698 Robson Street,V6G 1C7,434b6f4e7fc30198f901b60fc905f609
Davie Dosa Company,4.0,-123.13382,49.28227,1235 Davie St,V6E 1N4,434b6f4e7fc30198f901b60fc905f609
Black Frog Eatery,4.0,-123.108687,49.284598,108 Cambie Street,V6B 2M8,f97d5bf41f35aa181288429fb52e3488
Miku,4.5,-123.11276314110472,49.28691753455261,200 Granville Street,V6C 1S4,f97d5bf41f35aa181288429fb52e3488
Pourhouse Restaurant,4.0,-123.10842879595,49.2841134475502,162 Water Street,V6B 1B2,f97d5bf41f35aa181288429fb52e3488
Water Street Cafe,3.5,-123.1090181,49.2842264,300 Water Street,V6B 1B6,f97d5bf41f35aa181288429fb52e3488
MeeT in Gastown,4.0,-123.1048494822089,49.28343624826065,12 Water Street,V6B 1A5,f97d5bf41f35aa181288429fb52e3488
Jules French Bistro,4.0,-123.10638,49.28361,216 Abbott Street,V6B 2K8,f97d5bf41f35aa181288429fb52e3488
Rogue Kitchen & Wetbar,3.5,-123.11143693120827,49.28534134027417,601 W Cordova Street,V6B 1G1,f97d5bf41f35aa181288429fb52e3488
Nemesis Coffee,4.5,-123.11027107703038,49.28281595985871,302 W Hastings Street,V6B 2N4,f97d5bf41f35aa181288429fb52e3488
Meat & Bread,4.0,-123.109336831057,49.2826255017147,370 Cambie Street,V6B 1H7,f97d5bf41f35aa181288429fb52e3488
Twisted Fork,4.0,-123.104445,49.283194,213 Carral Street,V6B 2J2,f97d5bf41f35aa181288429fb52e3488
Chambar,4.0,-123.109925328073,49.2801460007961,568 Beatty Street,V6B 2L3,fef69fb400210d861107a61db954d037
Jam Cafe on Beatty,4.5,-123.1096376,49.2802586,556 Beatty Street,V6B 2L3,fef69fb400210d861107a61db954d037
Caveman Cafe,4.5,-123.10703500282293,49.280802324947445,88 W Pender Street,V6B 6N8,fef69fb400210d861107a61db954d037
Pizzeria Ludica,4.0,-123.108486811639,49.2800427277576,189 Keefer Place,V6B 6L4,fef69fb400210d861107a61db954d037
Tokyo In April,4.5,-123.1073936,49.2806813,526 Abbott St,V6B 2L1,fef69fb400210d861107a61db954d037
Devil's Elbow Ale & Smoke House,3.5,-123.1098099,49.2801437,562 Beatty Street,V6B 2L3,fef69fb400210d861107a61db954d037
Miku,4.5,-123.11276314110472,49.28691753455261,200 Granville Street,V6C 1S4,fef69fb400210d861107a61db954d037
TAKO,4.0,-123.1078822,49.278816,601 Expo Boulevard,V6B 0J5,fef69fb400210d861107a61db954d037
Fanny Bay Oyster Bar & Shellfish Market,4.5,-123.1138689,49.2787525,762 Cambie St,V6B 2P2,fef69fb400210d861107a61db954d037
The Dirty Apron Delicatessen,4.5,-123.1091772,49.2805632,540 Beatty St,V6B 2L3,fef69fb400210d861107a61db954d037
Jam Cafe on Beatty,4.5,-123.1096376,49.2802586,556 Beatty Street,V6B 2L3,9d3123425823420514b8ad410074f02d
Chambar,4.0,-123.109925328073,49.2801460007961,568 Beatty Street,V6B 2L3,9d3123425823420514b8ad410074f02d
Miku,4.5,-123.11276314110472,49.28691753455261,200 Granville Street,V6C 1S4,9d3123425823420514b8ad410074f02d
Phnom Penh,4.0,-123.098205,49.278431,244 E Georgia Street,V6A 1Z7,9d3123425823420514b8ad410074f02d
TAKO,4.0,-123.1078822,49.278816,601 Expo Boulevard,V6B 0J5,9d3123425823420514b8ad410074f02d
Pizzeria Ludica,4.0,-123.108486811639,49.2800427277576,189 Keefer Place,V6B 6L4,9d3123425823420514b8ad410074f02d
Caveman Cafe,4.5,-123.10703500282293,49.280802324947445,88 W Pender Street,V6B 6N8,9d3123425823420514b8ad410074f02d
Fanny Bay Oyster Bar & Shellfish Market,4.5,-123.1138689,49.2787525,762 Cambie St,V6B 2P2,9d3123425823420514b8ad410074f02d
Tokyo In April,4.5,-123.1073936,49.2806813,526 Abbott St,V6B 2L1,9d3123425823420514b8ad410074f02d
Chinatown BBQ,4.5,-123.1015,49.280294,130 E Pender Street,V6A 1T3,9d3123425823420514b8ad410074f02d
Phnom Penh,4.0,-123.098205,49.278431,244 E Georgia Street,V6A 1Z7,f1ca711137cde59e824167a4274df888
Bao Bei Chinese Brasserie,4.0,-123.100574596039,49.2796095312486,163 Keefer Street,V6A 1X3,f1ca711137cde59e824167a4274df888
Chinatown BBQ,4.5,-123.1015,49.280294,130 E Pender Street,V6A 1T3,f1ca711137cde59e824167a4274df888
Fat Mao,4.0,-123.09893,49.27881,217 E Georgia Street,V6A 1Z6,f1ca711137cde59e824167a4274df888
MILA Plant-Based,4.5,-123.10017,49.27963,185 Keefer Street,V6A 1X3,f1ca711137cde59e824167a4274df888
Miku,4.5,-123.11276314110472,49.28691753455261,200 Granville Street,V6C 1S4,f1ca711137cde59e824167a4274df888
Kissa Tanto,4.0,-123.09812,49.2806,263 E Pender Street,V6A 1T8,f1ca711137cde59e824167a4274df888
The Irish Heather Shebeen,4.0,-123.09813082383894,49.27845932651142,248 E Georgia Street,V6A 1Z7,f1ca711137cde59e824167a4274df888
Calabash Bistro,4.0,-123.104228199529,49.281004479966,428 Carrall Street,V6B 2J7,f1ca711137cde59e824167a4274df888
Chambar,4.0,-123.109925328073,49.2801460007961,568 Beatty Street,V6B 2L3,f1ca711137cde59e824167a4274df888
Honey Salt,3.5,-123.1128477,49.2753742,39 Smithe Street,V6B 0R3,4f6ebf2026d540ffe40e29a80138ad5e
The Flying Pig,4.0,-123.122,49.27501,1168 Hamilton Street,V6B 2S2,4f6ebf2026d540ffe40e29a80138ad5e
OEB Breakfast Co. Yaletown,4.5,-123.1192724,49.2734341,1137 Marinaside Crescent,V6Z 2Y3,4f6ebf2026d540ffe40e29a80138ad5e
Fanny Bay Oyster Bar & Shellfish Market,4.5,-123.1138689,49.2787525,762 Cambie St,V6B 2P2,4f6ebf2026d540ffe40e29a80138ad5e
The Victor,3.5,-123.1121986054184,49.27540569887477,39 Smithe Street,V6B 0R3,4f6ebf2026d540ffe40e29a80138ad5e
Robba da Matti,4.0,-123.1208967,49.2753397,1127 Mainland Street,V6B 5P2,4f6ebf2026d540ffe40e29a80138ad5e
Blue Water Cafe,4.5,-123.1209935,49.2761945,1095 Hamilton St,V6B 5T4,4f6ebf2026d540ffe40e29a80138ad5e
Rodney's Oyster House,4.0,-123.123131,49.274326,1228 Hamilton Street,V6B 6L2,4f6ebf2026d540ffe40e29a80138ad5e
Jam Cafe on Beatty,4.5,-123.1096376,49.2802586,556 Beatty Street,V6B 2L3,4f6ebf2026d540ffe40e29a80138ad5e
Chambar,4.0,-123.109925328073,49.2801460007961,568 Beatty Street,V6B 2L3,4f6ebf2026d540ffe40e29a80138ad5e
Kingyo,4.5,-123.13705023185994,49.29073911099211,871 Denman Street,V6G 2L9,be14efdc86dedd6a8cd338e78ab4e7c7
Cactus Club Cafe,3.5,-123.14273036,49.28689653721021,1790 Beach Avenue,V6E 1V3,be14efdc86dedd6a8cd338e78ab4e7c7
Guu with Garlic,4.5,-123.1338142,49.290249,1698 Robson Street,V6G 1C7,be14efdc86dedd6a8cd338e78ab4e7c7
España Restaurant,4.0,-123.1404114,49.2880552,1118 Denman Street,V6G 2M8,be14efdc86dedd6a8cd338e78ab4e7c7
The Park Pub,3.5,-123.141087285986,49.28694973954,1755 Davie Street,V6G 1W5,be14efdc86dedd6a8cd338e78ab4e7c7
Hook Restaurant,3.5,-123.1419204,49.2870144,1210 Denman Street,V6G 2N2,be14efdc86dedd6a8cd338e78ab4e7c7
CRAFT Beer Market,4.0,-123.142214,49.2864807,1795 Beach Avenue,V6G 1Y9,be14efdc86dedd6a8cd338e78ab4e7c7
Arike Restaurant,5.0,-123.1408561,49.2868046,1725 Davie St,V6G 1W5,be14efdc86dedd6a8cd338e78ab4e7c7
Café Portrait,4.5,-123.140413686633,49.2881056129168,1120 Denman Street,V6G 1T2,be14efdc86dedd6a8cd338e78ab4e7c7
Noah's Cafe,4.5,-123.1400279,49.28827635407216,1096 Denman Street,V6G 2M8,be14efdc86dedd6a8cd338e78ab4e7c7
Hawksworth Restaurant,4.0,-123.1191704,49.2833971,801 W Georgia Street,V6C 1P7,6ddeafa873279951630a00191333c45d
Medina Cafe,4.0,-123.117036269849,49.2804429972571,780 Richards Street,V6B 3A4,6ddeafa873279951630a00191333c45d
JINYA Ramen Bar - Vancouver,4.0,-123.11793569570304,49.28031515071204,541 Robson St.,V6B 2B7,6ddeafa873279951630a00191333c45d
Tendon Kohaku,4.5,-123.12179426645872,49.28107123873706,840 Howe Street,V6Z 2S9,6ddeafa873279951630a00191333c45d
JOEY Burrard,4.0,-123.12316775322,49.2827851242953,820 Burrard St,V6Z 1X9,6ddeafa873279951630a00191333c45d
Bacchus Restaurant & Lounge,4.0,-123.12281,49.28232,845 Hornby Street,V6Z 1T9,6ddeafa873279951630a00191333c45d
Miku,4.5,-123.11276314110472,49.28691753455261,200 Granville Street,V6C 1S4,6ddeafa873279951630a00191333c45d
Incognito Coffee,4.5,-123.11969,49.28037,843 Seymour Street,V6B 3L4,6ddeafa873279951630a00191333c45d
Boulevard,4.0,-123.123884,49.2827182,845 Burrard Street,V6Z 2K7,6ddeafa873279951630a00191333c45d
Glowbal,3.0,-123.117092920094,49.2815627886161,590 West Georgia Street,V6E 1A3,6ddeafa873279951630a00191333c45d
Fanny Bay Oyster Bar & Shellfish Market,4.5,-123.1138689,49.2787525,762 Cambie St,V6B 2P2,c7b5bec0b2f4ab9a2d3f9d837725620c
Lupo,4.5,-123.1174,49.27823,869 Hamilton Street,V6B 2R7,c7b5bec0b2f4ab9a2d3f9d837725620c
Black Rice Izakaya,4.0,-123.114329,49.278444,782 Cambie Street,V6B 2R5,c7b5bec0b2f4ab9a2d3f9d837725620c
The Flying Pig,4.0,-123.122,49.27501,1168 Hamilton Street,V6B 2S2,c7b5bec0b2f4ab9a2d3f9d837725620c
Honey Salt,3.5,-123.1128477,49.2753742,39 Smithe Street,V6B 0R3,c7b5bec0b2f4ab9a2d3f9d837725620c
Chambar,4.0,-123.109925328073,49.2801460007961,568 Beatty Street,V6B 2L3,c7b5bec0b2f4ab9a2d3f9d837725620c
Blue Water Cafe,4.5,-123.1209935,49.2761945,1095 Hamilton St,V6B 5T4,c7b5bec0b2f4ab9a2d3f9d837725620c
The Victor,3.5,-123.1121986054184,49.27540569887477,39 Smithe Street,V6B 0R3,c7b5bec0b2f4ab9a2d3f9d837725620c
District Bar & Restaurant,4.0,-123.114148463454,49.2777057046774,121 Robson Street,V6B 2A8,c7b5bec0b2f4ab9a2d3f9d837725620c
Robba da Matti,4.0,-123.1208967,49.2753397,1127 Mainland Street,V6B 5P2,c7b5bec0b2f4ab9a2d3f9d837725620c
AnnaLena,4.5,-123.1467714,49.2708261,1809 W 1st Avenue,V6J 5B8,b9fd847d53fe45658fee4c46e7f562b8
Octopus Garden,4.0,-123.149816,49.2726349,1995 Cornwall Avenue,V6J 1C9,b9fd847d53fe45658fee4c46e7f562b8
Fable Kitchen,4.5,-123.149019,49.2679331,1944 W 4th Avenue,V6J 1M5,b9fd847d53fe45658fee4c46e7f562b8
Siegel's Bagels,3.5,-123.1474785,49.2726049,1883 Cornwall Avenue,V6J 1C6,b9fd847d53fe45658fee4c46e7f562b8
Oddfish,4.0,-123.1475237,49.2708136,1889 W 1st Avenue,V6J 5B8,b9fd847d53fe45658fee4c46e7f562b8
Moltan Roll Bar + Sake,4.0,-123.1486987,49.2726666,1941 Cornwall Avenue,V6J 1C8,b9fd847d53fe45658fee4c46e7f562b8
Corduroy,4.0,-123.1486931,49.2726149,1943 Cornwall Ave,V6J,b9fd847d53fe45658fee4c46e7f562b8
Raisu,4.0,-123.158381134272,49.2679990419609,2340 W 4th Avenue,V6K 1P1,b9fd847d53fe45658fee4c46e7f562b8
Chi Vegan,4.0,-123.1487738,49.2681947,1935 W 4th Avenue,V6J 1M7,b9fd847d53fe45658fee4c46e7f562b8
Ramen Danbo,4.0,-123.146431,49.26828,1833 W 4th Avenue,V6J 1M4,b9fd847d53fe45658fee4c46e7f562b8
The Vancouver Fish Company,3.5,-123.13661460671716,49.270699041024656,1517 Anderson St,V6H,c2be5403b1c101e8032cf6696457200e
Afghan Horsemen Restaurant,4.0,-123.138735294342,49.2694847203493,1833 Anderson Street,V6H 4E5,c2be5403b1c101e8032cf6696457200e
Fable Kitchen,4.5,-123.149019,49.2679331,1944 W 4th Avenue,V6J 1M5,c2be5403b1c101e8032cf6696457200e
Tony's Fish & Oyster Cafe,3.5,-123.1361439,49.2707626,1511 Anderson Street,V6H 3R5,c2be5403b1c101e8032cf6696457200e
The Keg Steakhouse + Bar,3.5,-123.13585121318752,49.27129807379498,1499 Anderson St,V6H 3R5,c2be5403b1c101e8032cf6696457200e
The Sandbar Seafood Restaurant,3.5,-123.134151,49.271502,1535 Johnston Street,V6H 3R9,c2be5403b1c101e8032cf6696457200e
Blue Hat Bistro,3.5,-123.13792,49.26986,101-1505 W 2nd Avenue,V6H 3Y4,c2be5403b1c101e8032cf6696457200e
COFU Pressed Sushi,4.5,-123.13902429772696,49.26929877489593,103 -1833 Anderson Street,V6H 4E5,c2be5403b1c101e8032cf6696457200e
Salade de Fruits Cafe,4.0,-123.1401237,49.2655161,1551 West 7th Avenue,V6J 1S1,c2be5403b1c101e8032cf6696457200e
AnnaLena,4.5,-123.1467714,49.2708261,1809 W 1st Avenue,V6J 5B8,c2be5403b1c101e8032cf6696457200e
Salade de Fruits Cafe,4.0,-123.1401237,49.2655161,1551 West 7th Avenue,V6J 1S1,71c064fa93cab5f0b7306e6c923b77c4
Suika,4.0,-123.1417,49.26333,1626 W Broadway,V6J 1X6,71c064fa93cab5f0b7306e6c923b77c4
Cactus Club Cafe,3.5,-123.13951231535243,49.26362182019387,1530 West Broadway,V6J 5K9,71c064fa93cab5f0b7306e6c923b77c4
The Farmer's Apprentice,3.5,-123.1395648,49.2662176,1535 W 6th Avenue,V6H 3G1,71c064fa93cab5f0b7306e6c923b77c4
Paul's Omelettery Restaurant,4.0,-123.1389,49.26597,2211 Granville Street,V6H 3G1,71c064fa93cab5f0b7306e6c923b77c4
Masa Japanese Restaurant,3.5,-123.1369059,49.2635194,1418 W Broadway,V6H 1H4,71c064fa93cab5f0b7306e6c923b77c4
Fable Kitchen,4.5,-123.149019,49.2679331,1944 W 4th Avenue,V6J 1M5,71c064fa93cab5f0b7306e6c923b77c4
Lin Chinese Cuisine And Tea House,3.5,-123.1395952,49.263677,1537 W Broadway,V6J 1W6,71c064fa93cab5f0b7306e6c923b77c4
Wicked Cafe,4.0,-123.135842,49.26544874408263,1399 West 7th Avenue,V6H 1B8,71c064fa93cab5f0b7306e6c923b77c4
Earls Kitchen + Bar,3.0,-123.14126,49.26392,1601 West Broadway,V6J 1W9,71c064fa93cab5f0b7306e6c923b77c4
Suika,4.0,-123.1417,49.26333,1626 W Broadway,V6J 1X6,96bf713e60bc35cc2feb5fd53a4f3471
Cactus Club Cafe,3.5,-123.13951231535243,49.26362182019387,1530 West Broadway,V6J 5K9,96bf713e60bc35cc2feb5fd53a4f3471
Heirloom Vegetarian,3.5,-123.1391588,49.2608947,1509 W 12th Avenue,V6J 2E1,96bf713e60bc35cc2feb5fd53a4f3471
Masa Japanese Restaurant,3.5,-123.1369059,49.2635194,1418 W Broadway,V6H 1H4,96bf713e60bc35cc2feb5fd53a4f3471
Lin Chinese Cuisine And Tea House,3.5,-123.1395952,49.263677,1537 W Broadway,V6J 1W6,96bf713e60bc35cc2feb5fd53a4f3471
Fable Kitchen,4.5,-123.149019,49.2679331,1944 W 4th Avenue,V6J 1M5,96bf713e60bc35cc2feb5fd53a4f3471
Earls Kitchen + Bar,3.0,-123.14126,49.26392,1601 West Broadway,V6J 1W9,96bf713e60bc35cc2feb5fd53a4f3471
Salade de Fruits Cafe,4.0,-123.1401237,49.2655161,1551 West 7th Avenue,V6J 1S1,96bf713e60bc35cc2feb5fd53a4f3471
Mazahr Lebanese Kitchen,5.0,-123.1383052,49.2615511,1488 West 11th Avenue,V6H 1H1,96bf713e60bc35cc2feb5fd53a4f3471
The Stable House Bistro,4.0,-123.140207185371,49.2597322720703,1520 W 13th Avenue,V6J 2G4,96bf713e60bc35cc2feb5fd53a4f3471
The Stable House Bistro,4.0,-123.140207185371,49.2597322720703,1520 W 13th Avenue,V6J 2G4,8dc684732a2a25bdf63ec0ecccee4e6e
Breakfast Table,4.5,-123.13856,49.25855,3014 Granville Street,V6H 1H6,8dc684732a2a25bdf63ec0ecccee4e6e
Bin 4 Burger Lounge,3.5,-123.13833,49.25902,2996 Granville Street,V6H 3J7,8dc684732a2a25bdf63ec0ecccee4e6e
Heirloom Vegetarian,3.5,-123.1391588,49.2608947,1509 W 12th Avenue,V6J 2E1,8dc684732a2a25bdf63ec0ecccee4e6e
Caffe Barney,3.5,-123.13915,49.25918,2975 Granville St,V6H 3J6,8dc684732a2a25bdf63ec0ecccee4e6e
Fable Kitchen,4.5,-123.149019,49.2679331,1944 W 4th Avenue,V6J 1M5,8dc684732a2a25bdf63ec0ecccee4e6e
Suika,4.0,-123.1417,49.26333,1626 W Broadway,V6J 1X6,8dc684732a2a25bdf63ec0ecccee4e6e
Mazahr Lebanese Kitchen,5.0,-123.1383052,49.2615511,1488 West 11th Avenue,V6H 1H1,8dc684732a2a25bdf63ec0ecccee4e6e
Salade de Fruits Cafe,4.0,-123.1401237,49.2655161,1551 West 7th Avenue,V6J 1S1,8dc684732a2a25bdf63ec0ecccee4e6e
Delhi 6 Indian Bistro,4.5,-123.1449329,49.2653386,1766 W 7th Avenue,V6J 4Z9,8dc684732a2a25bdf63ec0ecccee4e6e
Vij's Restaurant,4.0,-123.11479,49.25754,3106 Cambie Street,V5Z 2W2,686c0fdb962e26e274d81fc286c010dd
iDen & Quan Ju De Beijing Duck House,3.5,-123.1148451,49.26021,2808 Cambie Street,V5Z 2V5,686c0fdb962e26e274d81fc286c010dd
Indian Roti Kitchen,4.5,-123.11538,49.25901,2961 Cambie Street,V5Z 2V7,686c0fdb962e26e274d81fc286c010dd
Tropika On Cambie,3.0,-123.11538,49.2589,2975 Cambie Street,V5Z 2V7,686c0fdb962e26e274d81fc286c010dd
Passion8 Dessert Cafe,4.0,-123.11499774456,49.258435242883,3010 Cambie Street,V5Z 2V9,686c0fdb962e26e274d81fc286c010dd
Shiro,4.0,-123.11460624110458,49.25796735722776,3096 Cambie Street,V5Z 2V9,686c0fdb962e26e274d81fc286c010dd
La Taqueria Pinche Taco Shop,4.0,-123.112736,49.263559,2450 Yukon Street,V5Z 3V6,686c0fdb962e26e274d81fc286c010dd
Saku,4.5,-123.11667523250104,49.2631006,548 W Broadway,V5Z 1E9,686c0fdb962e26e274d81fc286c010dd
The Golden Horn Turkish Bakery & Cafe,5.0,-123.11528339982031,49.25981092848732,2857 Cambie Street,V5Z 3Y8,686c0fdb962e26e274d81fc286c010dd
Hokkaido Ramen Santouka,4.0,-123.1168917,49.263127,558 W Broadway,V5Z 1E9,686c0fdb962e26e274d81fc286c010dd
Zarak By Afghan Kitchen,4.5,-123.1006089,49.266224,2102 Main Street,V5T 0K1,0cf6cd1809fa7f510812f5b052f578c4
Tacofino Ocho,3.0,-123.104530161055,49.2663679970952,8 East 5th Ave,V5T 2W7,0cf6cd1809fa7f510812f5b052f578c4
Blaze Gourmet Burgers,4.5,-123.1037431,49.2666437,43 E 5th Avenue,V5T 1G7,0cf6cd1809fa7f510812f5b052f578c4
R&B Brewing,4.0,-123.10330380118866,49.26725896252061,54 E 4th Avenue,V5T 1E8,0cf6cd1809fa7f510812f5b052f578c4
Nuba - Mount Pleasant,4.0,-123.10171,49.26797,146 E 3rd Avenue,V5T 1C8,0cf6cd1809fa7f510812f5b052f578c4
R&B Brewing,4.5,-123.10356,49.2671,54 E 4th Avenue,V5T 1E8,0cf6cd1809fa7f510812f5b052f578c4
Argo Café,4.0,-123.104528329935,49.2684636930376,1836 Ontario Street,V5T 2W6,0cf6cd1809fa7f510812f5b052f578c4
Fable Diner,4.0,-123.1019822,49.2630749,151 E Broadway,V5T 1W1,0cf6cd1809fa7f510812f5b052f578c4
La Taqueria Pinche Taco Shop,4.0,-123.112736,49.263559,2450 Yukon Street,V5Z 3V6,0cf6cd1809fa7f510812f5b052f578c4
CRAFT Beer Market,3.5,-123.1060713,49.2702147,85 W 1st Avenue,V5Y 3K8,0cf6cd1809fa7f510812f5b052f578c4
Fable Diner,4.0,-123.1019822,49.2630749,151 E Broadway,V5T 1W1,93c88a18c673e2c72a6afa93d6b89f18
The Cascade Room,4.0,-123.10062,49.2617,2616 Main Street,V5T 3E6,93c88a18c673e2c72a6afa93d6b89f18
Maizal RMF,4.5,-123.1012988,49.2600097,2815 Main Street,V5T 3G1,93c88a18c673e2c72a6afa93d6b89f18
